dft,model
-4.735443167,-4.733858109
-5.636328026,-5.63258934
-5.150938239,-5.153826237
-4.01907834,-4.024297237
-4.603356408,-4.602624893
-4.472311437,-4.473622322
-4.778341393,-4.77748251
-5.09395595,-5.100156307
-4.536714751,-4.539237499
-4.408241805,-4.409685612
-5.123698192,-5.120316982
-4.844345881,-4.85096693
-4.751679213,-4.75727129
-5.321508284,-5.3206954
-4.68217258,-4.684613705
-4.625894391,-4.620437145
-3.565742819,-3.565838814
-4.44347006,-4.45601511
-4.41689401,-4.413138866
-4.664829408,-4.667379856
-4.754702537,-4.754468918
-4.479805006,-4.475703239
-4.916272715,-4.925295353
-4.632184956,-4.640675068
-4.705558804,-4.697031498
-5.704316379,-5.70289278
-4.653027824,-4.657381535
-4.418564682,-4.423397064
-4.582102267,-4.592858315
-3.892259505,-3.892584085
-4.735779587,-4.729578495
-4.559483887,-4.566666126
-4.680710246,-4.692949295
-4.679314918,-4.681634426
-4.566899994,-4.574093342
-4.595244643,-4.599626541
-5.076329174,-5.100923061
-5.583232046,-5.585999489
-4.626981874,-4.629973888
-4.629274223,-4.631322384
-4.265709698,-4.262211323
-4.777803293,-4.777160645
-3.591110936,-3.593572378
-4.618497859,-4.622559547
-4.923673716,-4.929889202
-4.672421755,-4.67900753
-4.534549117,-4.540040493
-4.414832787,-4.431502342
-4.5759722,-4.58684063
-4.685402586,-4.67991066
-4.249364546,-4.252192974
-6.041960095,-6.040701866
-4.464184609,-4.474737644
-5.103807013,-5.107610226
-4.831917996,-4.843316555
-4.421898664,-4.427964687
-4.578797464,-4.574804783
-4.763995533,-4.763029099
-4.707691362,-4.7023139
-4.666965098,-4.666863918
-4.628000787,-4.625030994
-4.13652981,-4.138350964
-4.759612595,-4.759448528
-4.609295223,-4.610478878
-4.431433299,-4.438695431
-5.276162002,-5.273685932
-4.620373531,-4.628257275
-5.296501338,-5.290570736
-4.707945609,-4.712641716
-4.383645254,-4.384563923
-4.764776405,-4.764116764
-3.677450421,-3.679440975
-4.591448813,-4.596599102
-4.539126662,-4.540024281
-4.951520335,-4.948323727
-4.75407822,-4.752818584
-4.629919423,-4.626241684
-4.834248073,-4.830831528
-4.973475695,-4.969408512
-4.785571632,-4.784597397
-4.357337034,-4.360075474
-4.778449775,-4.786835194
-4.729831529,-4.726497173
-3.150408143,-3.152459621
-4.439947407,-4.436115742
-4.630510265,-4.633391857
-5.068315626,-5.052762508
-5.452897328,-5.447652817
-5.327845664,-5.327691555
-4.661228589,-4.663979053
-4.581271322,-4.580141068
-4.364181438,-4.367712498
-4.513204882,-4.518044949
-4.744114484,-4.735734463
-4.799268418,-4.799039364
-5.76927244,-5.773834705
-4.773598556,-4.773969173
-4.679999884,-4.680047512
-4.515300786,-4.524314404
-5.232731154,-5.22609663
-4.895794058,-4.902019978
-4.679775176,-4.686150551
-3.605472337,-3.607288122
-4.702207914,-4.696475506
-4.584087499,-4.585594654
-4.717080355,-4.707336903
-3.826548878,-3.829471111
-4.959227004,-4.96075201
-4.767032898,-4.773287296
-5.14469222,-5.146864414
-3.877850934,-3.880221367
-5.061070828,-5.059723377
-4.317265455,-4.319916248
-4.304416873,-4.306855679
-4.60786929,-4.609548569
-4.775398329,-4.776348591
-4.409469658,-4.414617062
-4.561470993,-4.570527077
-5.396323403,-5.396288395
-4.710993562,-4.72526741
-4.76292779,-4.762600899
-4.698206529,-4.701972961
-4.877712635,-4.886633396
-5.117258888,-5.125116348
-4.632843802,-4.643884182
-4.687295895,-4.69600296
-4.580040579,-4.576943398
-4.598135416,-4.619887352
-4.457641294,-4.45795393
-3.379140298,-3.382709503
-4.797278972,-4.796062946
-3.625948802,-3.627378941
-4.789542894,-4.7900424
-4.535600422,-4.539822578
-3.81473216,-3.817826271
-4.645618324,-4.651254177
-3.853338312,-3.852669239
-5.046018086,-5.045367718
-4.409023859,-4.419057846
-4.735423749,-4.730347157
-4.664083995,-4.662601471
-4.997963782,-4.997419357
-4.728115876,-4.724184513
-4.892158213,-4.901447773
-4.619689866,-4.629772663
-4.560371115,-4.563895702
-4.713905658,-4.720295429
-4.686658223,-4.687334061
-4.481020786,-4.480070591
-5.467813061,-5.470210075
-4.913138847,-4.908238411
-4.898150355,-4.901490688
-4.773356417,-4.772264481
-4.776511383,-4.772928238
-5.051926022,-5.047330379
-5.370510957,-5.380282879
-5.322057866,-5.328297138
-5.432436088,-5.424959183
-5.152007397,-5.15317297
-4.936900043,-4.93944025
-4.140648415,-4.14239502
-4.768736662,-4.769915581
-4.308790369,-4.314118385
-3.848698886,-3.849286079
-4.915307715,-4.932586193
-4.771218894,-4.771205425
-4.670831038,-4.670721531
-4.47520087,-4.479705334
-4.770448344,-4.769673824
-5.30217366,-5.304526806
-4.663246944,-4.662629604
-4.868956111,-4.871975422
-4.48697405,-4.500642776
-4.484053029,-4.49128294
-5.057045702,-5.082911015
-4.594399333,-4.599372864
-4.888125141,-4.888978958
-3.996294362,-3.995774746
-4.397304168,-4.400042057
-5.670697386,-5.674220562
-4.880337659,-4.880804539
-4.754933777,-4.753500938
-4.540847252,-4.546261787
-4.632027949,-4.634271622
-4.549497946,-4.553483486
-5.098615279,-5.092640877
-3.862076004,-3.868714571
-4.545020253,-4.543831825
-5.040975713,-5.040830612
-4.588019607,-4.596627712
-4.889955449,-4.888437748
-5.791359616,-5.791116238
-4.147130414,-4.143437386
-5.053155317,-5.076731682
-3.477367662,-3.484609127
-4.258508977,-4.258402824
-4.28644022,-4.288076878
-5.411261083,-5.406656265
-4.575775267,-4.58515501
-5.024903963,-5.032355785
-4.60907735,-4.615579128
-3.939272563,-3.942087412
-4.598541147,-4.603534222
-4.605836327,-4.609797955
-4.803733025,-4.801736355
-4.929814319,-4.935292721
-5.097182829,-5.092416286
-4.51078397,-4.515126705
-4.846994922,-4.849924088
-4.778168568,-4.777249813
-4.781877756,-4.782657623
-4.702698563,-4.700033665
-4.647122578,-4.650436878
-4.672281776,-4.673295498
-5.056210367,-5.054495335
-4.538397228,-4.539327145
-5.481608989,-5.485576153
-4.997722096,-5.001760483
-3.466235995,-3.468770504
-4.81465279,-4.820879459
-4.787429402,-4.787371159
-4.247567645,-4.248216152
-4.898957044,-4.898205757
-5.430855143,-5.430627346
-4.574369522,-4.574289799
-5.17559262,-5.183031082
-5.358398649,-5.348353863
-4.079155275,-4.076987267
-4.764063231,-4.765267849
-4.440880793,-4.444348812
-4.964955285,-4.974459171
-4.781688076,-4.781732082
-4.779887001,-4.787066936
-4.770128906,-4.769567013
-4.252808713,-4.253587723
-4.658238309,-4.665808201
-5.198033041,-5.197119236
-4.783563539,-4.78456974
-3.846059509,-3.849630356
-5.03001088,-5.031056881
-4.795621996,-4.804737568
-4.358996564,-4.357241154
-4.649106992,-4.642892361
-4.306774677,-4.304681301
-4.672145255,-4.67539072
-4.546284697,-4.547900677
-4.690430064,-4.68167448
-4.579704155,-4.585046768
-4.585694649,-4.590827942
-4.795508866,-4.798676014
-4.274666848,-4.28214407
-5.260758114,-5.25860548
-4.711216541,-4.709619999
-4.754705141,-4.751416683
-4.625124306,-4.616710186
-4.992272369,-4.983573437
-4.098037533,-4.100897312
-5.102266989,-5.120779514
-4.686209791,-4.684660435
-4.586712983,-4.590168953
-5.143698834,-5.144228458
-4.595181877,-4.603558064
-4.765691015,-4.765921116
-4.276417498,-4.278653622
-4.784590073,-4.783973217
-5.213095592,-5.207591534
-4.787620606,-4.784272194
-4.95700238,-4.954184532
-5.03259569,-5.037319183
-4.685445747,-4.675091267
-5.702613136,-5.693130016
-4.69084469,-4.68623209
-4.801005556,-4.799236298
-4.729619758,-4.728660107
-4.776281087,-4.775310516
-4.78214014,-4.783948421
-4.725264206,-4.734920979
-4.233624901,-4.236929417
-5.850433691,-5.84676218
-4.756082638,-4.754720211
-4.783449038,-4.793130398
-4.656874017,-4.657164097
-4.611519113,-4.62024498
-4.507749597,-4.513448715
-4.899978965,-4.904744625
-4.698848785,-4.706462383
-4.436938246,-4.441570282
-4.773678818,-4.782731533
-5.225710424,-5.220067501
-4.825077336,-4.830455303
-5.351745674,-5.357356071
-5.125190685,-5.128550053
-4.788779272,-4.787494659
-5.200560896,-5.197173119
-4.644884954,-4.647989273
-4.926535339,-4.926605701
-4.76012399,-4.759852886
-4.477303148,-4.466207981
-4.993823912,-4.997775555
-5.012158822,-5.015300274
-4.992050634,-4.993450642
-5.110551938,-5.111453056
-4.18457553,-4.185034275
-4.781336743,-4.781292915
-5.237535677,-5.236070156
-4.522081811,-4.524751186
-4.295236748,-4.295737743
-4.731598664,-4.737788677
-4.751706551,-4.750605106
-4.912494528,-4.910524845
-4.68637628,-4.690083027
-3.649776877,-3.650885344
-4.518571115,-4.521598339
-3.867669933,-3.865415573
-5.099451353,-5.097914219
-4.039928072,-4.043901443
-5.029476107,-5.023508072
-4.779560592,-4.776295662
-4.300871313,-4.297036171
-4.678708287,-4.677090645
-4.287933571,-4.290911674
-5.056058594,-5.058808327
-4.389942304,-4.386660099
-4.621789775,-4.63014555
-5.315751265,-5.31411314
-4.830489562,-4.837271214
-4.57202455,-4.578395367
-4.751236173,-4.753821373
-3.953794509,-3.957396507
-4.529746996,-4.539286137
-4.940316876,-4.949458599
-4.195620017,-4.200108051
-4.773782056,-4.773807526
-4.083551704,-4.083240509
-4.949146132,-4.945488453
-4.426703978,-4.425533772
-4.992021713,-5.002547741
-4.467433714,-4.474608421
-3.573944785,-3.572451115
-4.564935359,-4.576843739
-5.065276662,-5.066632748
-4.496015572,-4.509317875
-5.957571392,-5.957425594
-4.385722227,-4.393377781
-4.677393227,-4.679710388
-4.673368946,-4.665509701
-5.002173086,-5.006083012
-4.667383014,-4.665750504
-5.154187309,-5.155617237
-3.836124134,-3.838112831
-4.772983554,-4.771797657
-5.057013208,-5.05811739
-4.355076495,-4.358148098
-5.770425826,-5.768760204
-4.953808533,-4.958834171
-4.630005857,-4.637020588
-5.148841402,-5.149894238
-3.702283346,-3.710232496
-4.133498661,-4.140800953
-4.572524766,-4.569904327
-4.776975565,-4.777969837
-4.576669588,-4.588077545
-4.173505147,-4.173937321
-5.285565492,-5.284106731
-4.41972781,-4.425220966
-5.022701838,-5.022675037
-4.475782153,-4.487849712
-4.768499638,-4.767668247
-4.815464935,-4.820886135
-5.096148202,-5.083219051
-4.737730046,-4.732411861
-3.378257034,-3.379398823
-4.548996915,-4.555148602
-4.773545935,-4.773681164
-4.646868442,-4.648605824
-3.851690434,-3.852315426
-4.916137584,-4.908611298
-5.14437795,-5.146887302
-5.064153136,-5.050268173
-4.781491982,-4.779598713
-4.985746624,-4.98446846
-4.578553511,-4.590480328
-4.477597978,-4.481271267
-5.34214276,-5.339885235
-4.693043735,-4.69382143
-4.446645412,-4.442044258
-5.55320847,-5.550207615
-5.15177579,-5.153232098
-3.746860648,-3.750039101
-5.072991266,-5.065053463
-4.357384911,-4.356951714
-4.644510854,-4.64574194
-4.437365004,-4.442465305
-4.560287375,-4.564446449
-4.762569714,-4.762961864
-4.776146822,-4.773267746
-4.776784746,-4.777610302
-4.605266013,-4.613083363
-4.80089226,-4.799207687
-5.105002903,-5.114841938
-4.644621286,-4.645340919
-4.709556401,-4.719313622
-4.669209947,-4.669616222
-4.762828643,-4.762487888
-5.14517749,-5.146968842
-4.519837049,-4.52286911
-4.683499236,-4.678505898
-4.776873154,-4.776806831
-4.587961665,-4.589243412
-5.39606928,-5.390501499
-4.602230382,-4.604254723
-4.988179838,-4.988478661
-4.964104966,-4.96505022
-4.610839582,-4.618274212
-4.832648353,-4.833135605
-4.763752952,-4.764623165
-4.574584868,-4.572991371
-5.11497104,-5.104988575
-3.92974896,-3.928451061
-4.893400303,-4.90660429
-5.612760464,-5.611566067
-4.645500219,-4.642855167
-4.7717018,-4.771872044
-4.664930432,-4.666194439
-4.691807066,-4.690321445
-4.422362889,-4.423054218
-4.242025905,-4.246571064
-4.097072223,-4.101160049
-5.187879444,-5.199423313
-3.653633358,-3.660432339
-4.558634351,-4.560556412
-4.620038503,-4.620636463
-4.647803311,-4.645498276
-5.993586625,-5.99467659
-4.783034488,-4.789838314
-5.075366917,-5.075661182
-3.583817024,-3.584546089
-4.534341226,-4.539869308
-4.57230826,-4.585098267
-3.955066911,-3.958605289
-4.775095068,-4.773706913
-3.922726922,-3.921610117
-4.788030188,-4.787422657
-5.000435564,-5.008914471
-4.02710729,-4.02484417
-4.78513167,-4.782908916
-4.623397612,-4.633724213
-5.273767832,-5.268255711
-4.508246,-4.510363102
-4.522818482,-4.528566837
-3.896507235,-3.893930674
-4.776455237,-4.776601791
-5.065872553,-5.060881615
-4.593325345,-4.609723568
-4.840659044,-4.832784176
-4.909376401,-4.905085564
-4.593818337,-4.594042301
-4.667083763,-4.665709972
-4.327371405,-4.327548027
-4.665745187,-4.679487705
-3.960290851,-3.960778236
-4.710126878,-4.705542088
-3.527244008,-3.528634071
-5.165125343,-5.171864986
-5.7587127,-5.757872105
-4.478925243,-4.487941265
-4.687439734,-4.696941853
-4.512767782,-4.519871235
-4.605048124,-4.612373352
-4.610496093,-4.61289835
-5.04922711,-5.049716473
-4.517513881,-4.520850658
-4.651703189,-4.660582542
-5.126911008,-5.132528782
-4.60412694,-4.610987663
-4.11038819,-4.11413908
-4.461509777,-4.452801228
-4.742862027,-4.740763187
-4.024271918,-4.027142525
-5.067490426,-5.055998802
-4.368076246,-4.371703625
-4.712988459,-4.713707447
-4.536849747,-4.540697575
-5.135212253,-5.137812138
-5.342145737,-5.343806744
-4.741898624,-4.754125595
-4.663111754,-4.65892601
-4.37909847,-4.380498886
-4.480794792,-4.48032093
-4.495719915,-4.514231205
-4.629379715,-4.630857944
-5.076562561,-5.06253624
-3.942113534,-3.947868824
-4.707763981,-4.701224804
-4.799716472,-4.799280643
-4.228156103,-4.226937771
-5.718974226,-5.713259697
-4.300938726,-4.301008701
-4.790497018,-4.78968668
-5.120786907,-5.126596928
-4.573202248,-4.577750683
-4.283794421,-4.286331654
-4.59144109,-4.601720333
-4.672760695,-4.667674065
-4.700784281,-4.701042652
-5.064288482,-5.060501099
-5.084225031,-5.079708576
-4.828851876,-4.823399067
-3.726177429,-3.723414898
-4.067721243,-4.074820995
-4.761611693,-4.762836933
-4.170356514,-4.16731739
-4.516132129,-4.525365353
-4.786574321,-4.786875248
-4.675591076,-4.678520679
-5.652556786,-5.649704456
-4.359345056,-4.362641811
-4.316367238,-4.317909241
-4.702123909,-4.699467659
-3.737440744,-3.741528749
-4.645907644,-4.649198055
-4.731923168,-4.735328674
-4.683539267,-4.677324772
-5.093130024,-5.076191425
-3.502777036,-3.508322716
-4.578071659,-4.588553429
-4.143898102,-4.139882088
-4.568622807,-4.569169521
-5.097742499,-5.102169991
-3.811838902,-3.817033768
-4.93625222,-4.943986416
-4.755977076,-4.755669117
-5.21441197,-5.220817089
-4.866421203,-4.865636349
-5.674112471,-5.680130959
-4.623241335,-4.631352901
-5.07427345,-5.071976185
-3.397590118,-3.397428989
-4.3185587,-4.321073055
-4.641860717,-4.641228676
-4.639634357,-4.642617702
-4.588557235,-4.595146179
-5.324312773,-5.316197872
-4.889392511,-4.89819622
-4.46739577,-4.471835613
-4.677526096,-4.673583508
-4.721458161,-4.708224773
-4.7587358,-4.757905006
-5.041238073,-5.032505035
-4.546461259,-4.554728031
-4.759089982,-4.757042408
-4.891735736,-4.89690733
-4.780608468,-4.780265331
-4.596009134,-4.601684093
-3.585122811,-3.588057756
-4.619960257,-4.621992588
-4.586782904,-4.590124607
-4.867947189,-4.869878292
-4.772030879,-4.770209312
-4.787923715,-4.787679195
-5.274209884,-5.271495342
-4.638879822,-4.639845371
-4.1272478,-4.128695011
-4.39933382,-4.40661335
-4.740904646,-4.738234997
-4.454205766,-4.450945377
-3.783087641,-3.787855625
-4.65817001,-4.657235622
-4.770991919,-4.769731998
-4.595861771,-4.600266457
-4.209022756,-4.212114334
-4.699411124,-4.707336903
-4.602870598,-4.604897976
-4.591220503,-4.596973896
-4.751166684,-4.74923563
-5.355258394,-5.345264435
-4.762592385,-4.762975693
-4.27008122,-4.272762775
-5.301980038,-5.299686432
-4.676347395,-4.675900936
-4.264587542,-4.271587372
-4.629339871,-4.633559704
-5.07639734,-5.057932854
-3.751605358,-3.755645275
-4.76984292,-4.768974781
-4.676382873,-4.681453705
-4.75994147,-4.76353693
-4.897248998,-4.903406143
-5.294013164,-5.298426151
-5.283528944,-5.284193516
-4.150241011,-4.155121326
-4.426982637,-4.430699825
-4.199551504,-4.206943035
-5.094176384,-5.076397896
-4.611132327,-4.615686893
-4.701034583,-4.713805676
-5.162059461,-5.155813694
-4.690512287,-4.687133789
-4.960829037,-4.965824127
-4.705712961,-4.702580452
-5.813366854,-5.811168194
-4.71466699,-4.72086525
-3.406206434,-3.413930655
-4.675756072,-4.674842834
-4.660342016,-4.664008141
-4.741171458,-4.74148035
-4.65461739,-4.66772604
-5.615839805,-5.613649845
-4.314888259,-4.322378635
-4.694686831,-4.69291687
-4.745475893,-4.742376804
-4.497553536,-4.508499622
-3.38112086,-3.378838778
-4.004000228,-4.00799942
-4.701289733,-4.704310894
-4.459205019,-4.470792294
-4.689566691,-4.687909126
-4.700510308,-4.695584297
-4.599416931,-4.604721546
-4.456868184,-4.455960751
-4.661292917,-4.668013096
-3.819412554,-3.826343775
-4.467880996,-4.478598118
-4.901001171,-4.896848202
-4.450073296,-4.44956255
-4.603920879,-4.610005856
-4.422489896,-4.429555416
-4.844318074,-4.850532532
-4.597456102,-4.613352299
-4.663842351,-4.663815975
-4.839611486,-4.832308769
-5.038461506,-5.037069798
-4.793117486,-4.795619488
-5.689462363,-5.69230938
-5.731517036,-5.713516712
-5.030647528,-5.032824039
-3.213896239,-3.216834068
-5.469019503,-5.476661205
-4.4731956,-4.471721172
-4.019012183,-4.017891407
-5.05607195,-5.058047771
-4.680393294,-4.679200649
-4.628197938,-4.62893486
-4.998765269,-4.996255398
-4.542047093,-4.550856113
-4.453656785,-4.45329237
-4.057984991,-4.064955235
-5.872808045,-5.869273663
-4.949921483,-4.945859909
-5.778211751,-5.780030727
-4.650066797,-4.646919727
-3.359872052,-3.356940269
-5.248461137,-5.244733334
-4.696669325,-4.693058491
-4.76893384,-4.769447803
-3.568780916,-3.56989646
-5.169490969,-5.166078568
-4.253066086,-4.257213116
-4.55529176,-4.553572178
-4.547447982,-4.545065403
-4.682353658,-4.680883884
-3.940103223,-3.94516468
-4.734511248,-4.734486103
-4.471323859,-4.474925518
-3.627453178,-3.629503965
-4.59721429,-4.605417728
-4.759290338,-4.759191036
-4.785822969,-4.787288189
-4.518239213,-4.52701807
-4.596691682,-4.60603857
-4.492168753,-4.505777836
-4.723220844,-4.721597195
-4.772929674,-4.77155447
-4.71127098,-4.702379227
-4.627809952,-4.626092434
-5.745959834,-5.741825104
-5.143851848,-5.139559269
-4.58229387,-4.592026234
-4.418096241,-4.420677662
-5.081231616,-5.088166237
-4.18290237,-4.183558464
